num,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35
1,807.1512355,-455.3177025,418.7713961,322.623907,175.312857,-402.6387901,268.370075,-4.38995588,-147.8591451,-143.3810486,-43.34645616,203.7904482,-39.17365251,-72.07521782,107.7572376,-474.5130339,-185.0084925,420.7930689,430.9503027,-506.0184354,269.9769709,312.0753395,-497.4755355,357.024103,-316.356189,-60.13441324,-159.1418746,-151.8906457,-16.14248561,-322.1173353,-269.7321133,378.4306015,-188.9738212,-136.7981282,-17.41236962
5,-123.3035304,-537.4388135,-57.77643834,166.707066,267.2094251,-111.7132228,234.5642692,192.8371671,-155.0141716,-85.23889567,133.0918708,227.373528,-166.6032387,68.2207505,61.72932675,-8.434452663,391.6812077,67.58247409,677.1190749,9.847037078,318.1736576,157.9491144,-586.4343925,477.1715277,130.4815133,-456.7191799,220.1223723,23.2451074,-26.24378768,-552.7023647,-563.6736855,-125.4208784,76.48950167,75.21847645,27.20187886
7,310.6264574,-2.428800992,-184.5652425,-406.2272968,12.84585312,-22.28315379,481.1530409,183.8098143,-118.2759642,-296.0617316,-66.94741313,-53.36672598,10.69453873,-12.47091437,195.9549639,-624.0466919,735.2118495,-156.908452,12.97042056,-481.06861,-81.55999037,-156.5404523,-497.7529502,331.7571078,549.1689942,61.18938034,-66.18252016,-291.2355709,-519.1674588,-123.9091939,-263.2958638,53.46089635,-7.171496956,7.656142016,-118.6947575
6,-80.97483405,134.1851822,-439.5649084,481.3658704,264.8784432,-45.83987481,145.1530106,-65.41342367,-366.6096534,190.0098212,160.0120435,-75.2282879,50.06003504,111.2469197,-142.596632,122.4179275,350.8387119,574.9409708,397.9505041,-220.5156361,-395.0914026,-124.6090844,-259.5858503,220.4559702,231.5391402,-276.6346584,535.3345085,157.3691784,-394.7324272,57.87711449,-301.5635037,-125.575993,-337.7079978,405.6206422,-15.75562984
5,-202.7317297,-727.0906517,252.4060818,-192.9556614,431.7527056,19.70128554,250.3276661,96.92364762,-251.7448616,-232.3508815,7.147042929,208.1566913,146.944202,49.88524318,130.4641338,-20.59136343,349.0655664,337.4574795,352.7839608,302.6821229,371.3703235,-18.40632946,-489.7962476,381.8784183,174.4659847,-106.7287508,355.5362902,-503.0383854,-5.171361402,-542.9906684,-547.2151493,216.2450463,189.3391769,-290.8932031,234.8730724
0,-537.8319376,-450.4141574,-30.2124102,486.6092149,-191.9318619,371.874028,256.5425946,-313.2917405,-12.28335935,113.6429417,-59.56672474,-190.8893165,-100.0228306,86.44781407,-117.0005948,550.1512721,-81.48155261,392.0412438,-238.929603,-15.38004594,-457.6525638,434.532512,-250.5945315,-7.517930899,544.1227142,-404.2094537,-82.80646019,-291.2027825,-372.4057938,-261.4814456,-45.91600582,28.97508828,-424.484089,-115.9724842,106.8505282
4,216.8925068,-74.2536841,-339.6393081,6.685687919,386.2562245,8.650511934,9.634356153,-23.73587311,-98.03465316,48.12429563,130.0076836,91.40002592,53.43539923,-69.81102196,45.74560786,983.919952,-162.8196914,-139.9506412,98.30563583,497.2600008,250.6194862,-76.08686046,-395.8433762,458.7330787,171.3786721,355.7295696,415.823629,351.9645554,-478.1838207,-415.6810284,-348.8500692,428.0374978,-569.6891868,145.2421316,-6.845129432
8,-109.5586602,420.0203477,-348.7280946,-534.9909005,518.2928164,114.0318632,355.1243677,-11.08798055,-60.08598045,-196.268908,154.8571705,-53.40146657,-22.11796352,-141.6663424,-145.6216436,158.4094224,511.1234136,-55.04020736,190.4635367,390.5494251,-92.88465599,-397.3190229,-845.4163863,424.0689058,495.7238838,-393.3510895,-173.6247555,-88.37482669,-307.5750995,-71.66481813,-712.257134,-136.3334945,-272.5888475,-552.938355,147.0138924
7,519.2613427,-111.4255129,275.30634,-85.37484173,253.3541042,-322.1468709,604.5126501,132.9630062,-248.5611763,-256.6736755,171.2275032,-93.32717942,-69.3349097,123.3389395,-153.9185751,-534.0530688,-220.2973564,458.0842153,678.6381932,-270.1573213,14.72094146,365.4928383,-977.9879978,283.2895429,-23.54663497,213.6020841,21.48130429,-315.4901296,-955.6070888,-424.9014859,-324.4962818,270.2903933,-74.58772251,-165.2500577,-294.5198757
6,-238.4086095,-184.3444637,-235.6048908,100.8114291,343.2044139,-197.5721481,536.7157107,255.3727107,-219.4034655,-114.5390441,176.0702339,156.7965591,-164.770638,47.17876444,-27.75715424,-504.6793959,816.5902782,599.8131004,613.7472821,321.7293671,137.4437794,39.50803011,-640.1733952,257.0980193,71.30794657,-422.1273702,-23.88807538,-163.8592516,-6.86370119,-190.7296019,-555.9508147,-29.66184604,-469.4474197,-165.8581158,-123.3436921
1,553.5177223,-430.4083701,191.5931386,96.90464379,111.1153082,-137.1750061,299.9832511,-74.34568572,-125.8213736,-306.9027337,59.51814379,106.9356221,-50.65816001,69.10049308,-95.90899755,-858.2301484,-334.7640189,122.1210312,564.463695,-529.8149189,151.2895559,282.7719287,-600.9851179,447.5324296,21.83775384,16.9681918,-30.29240394,-183.017857,-197.3848921,-205.2351016,-132.6073094,237.5084389,-187.7512224,-238.5316743,116.1888095
8,359.7902093,-378.6683771,-11.42907591,175.3989155,76.30989219,-210.3323617,291.5046331,110.8506683,82.69896557,-55.18504053,-167.173187,15.96709769,23.20405802,108.4679455,-4.526149907,-634.7423631,1.194916168,148.7278328,135.1939217,-461.0361457,239.9295554,-26.02515066,-546.2442319,229.0789151,187.0261879,-216.8049669,-20.81347781,-97.30061556,-105.1308449,-213.6298418,-127.7318245,37.61651543,-322.3744317,-14.65988003,-16.91520472
7,48.7387475,113.4164334,-15.05562428,-81.31031062,150.0455116,-93.2338485,294.0156921,-98.18818779,84.93715497,-190.9160878,-54.54651118,-1.588737194,-14.05227374,2.709640678,-88.13086391,-307.427228,663.3305642,-549.1653261,373.483303,-7.287307664,-196.4841635,343.4600147,-636.6012958,-67.67594953,316.2997404,316.0978968,-256.5542747,-507.7678009,-385.016608,24.98278613,-273.2600226,-214.7976364,-101.0669358,133.7947754,30.29738599
3,-233.352322,-63.51337221,304.5106773,-230.5570675,64.04725966,222.0683584,279.1071758,182.5372764,52.26085219,-165.1810148,242.3651753,95.17600881,-45.14003824,-12.40001621,-169.227626,-97.37409213,1.507764308,128.7831266,433.2950246,223.0952704,25.94423769,-94.67938162,-406.6164099,381.1290879,390.2885486,-709.850511,-304.7488823,-91.20550508,233.2346531,-73.63113339,-100.1235196,286.4561066,-402.059446,32.14536409,135.6703398
7,-184.0362582,297.5398018,84.02649154,-229.7391816,93.86789723,-95.56101018,362.6218781,-105.4757138,89.77639207,-189.3971749,-26.56082169,-62.28860795,-12.7936067,150.3241521,-26.14931637,402.9136547,712.5237063,-278.0680959,684.2315428,412.2773408,340.4073212,-113.7064848,-687.8634194,285.6605274,101.512184,547.8538544,-286.3128738,-725.1831151,-246.517898,220.7718075,-393.383668,-217.0605652,-341.895461,114.4219778,-254.5158727
3,313.8135916,-116.8091101,-48.97908684,3.981700492,48.30168874,166.0080396,-6.673517632,-292.3959539,79.24200658,-177.3886008,342.1892497,-131.5432089,-132.8278417,-75.46326987,-60.20908994,138.3414222,464.8676755,83.45298769,320.6782978,-104.5799054,199.8289626,121.95746,-373.247158,193.3124581,113.5946137,-369.9167662,-161.9127795,352.8049435,-107.3061473,-272.607902,-56.32534578,450.9119652,-246.6701617,306.7471245,118.8731749
1,151.5985446,-118.0876063,-169.6048164,-43.17946816,188.596532,-165.557947,263.0812562,80.58139011,-190.5570926,-287.6978813,2.70685412,-37.26151737,-18.52225618,11.92806544,22.79489514,-1098.742005,35.8582638,304.2271313,-344.6822474,-1.535110793,-127.9159292,-453.5415258,-725.5545667,509.2003635,475.2169967,-236.8211064,44.80497227,-140.2810785,-235.4566307,-94.42414765,-254.745211,138.214255,-182.7612818,28.99738725,0.68514939
0,-203.4374139,-1004.90181,-318.232169,-134.0139416,142.7417907,-138.215392,252.9314194,25.90617731,-233.7457687,-449.8010468,118.0639383,-5.78112787,-2.610720358,25.75068419,-20.80117943,745.2396015,72.32733923,528.0417224,25.80171972,-350.2646872,-112.7022407,318.3845668,-847.9038911,411.5923715,276.331286,273.9302926,557.2345657,-1174.869766,-266.0796028,-370.6834085,-725.0478826,765.7685611,-258.4485275,-547.4653314,88.86204331
3,-89.46815661,-41.24536968,38.723301,-268.3352524,167.1862926,-290.9198852,35.58888425,165.9012672,4.127184478,-248.3964738,169.9605847,-85.44843535,167.6997892,-82.5331959,17.56471953,-607.7213748,227.2381484,-86.90922254,286.2579551,206.6799513,-197.1941312,50.65627543,-699.106235,542.6555428,205.7910035,-746.983178,-130.4137324,-103.915126,63.82732491,-100.5749837,-219.1375327,301.8992007,-228.6964644,250.3999488,-60.81910746
4,838.5622308,-176.5817843,-415.9590154,459.4373827,-89.74201236,195.3265662,386.4967676,193.3123967,-21.80359914,-189.2844826,106.9556095,154.7184129,199.7184786,-85.06796389,52.17253942,291.9012273,203.5647731,88.62225649,16.98968969,-202.9621755,-49.29241319,66.32609729,-309.1000545,247.5270168,-130.749721,324.8514499,294.4354932,22.92195204,-149.6520315,-190.5006041,-217.0140008,303.4658527,-482.946436,-49.61645936,230.124406
5,116.739,-352.9351639,-128.2688585,23.0523126,168.5424258,-150.1608207,57.39952264,-235.3185014,0.81202902,-132.6318911,-32.34889883,-198.7209966,46.53956513,-68.3123987,177.9084053,-153.3932258,254.920208,200.3410087,-104.3009377,-108.1078602,-192.7454717,68.66869426,-351.5362074,178.6142875,59.63625504,129.4645875,50.51863098,-606.9978686,44.23945626,-227.2577907,-299.5148822,383.2914597,79.70633543,379.894454,-21.20118628
4,92.18427704,-488.5729225,-279.9285315,-188.9654953,356.939282,48.41200467,17.82978483,-147.2367321,28.82630708,-166.3014769,-27.06668478,69.72952159,159.351914,2.806189532,32.48483106,332.0635229,842.8250994,277.2745691,-384.8847228,-6.325803843,81.23484581,-185.3045679,-419.6052924,192.2430674,-39.61590395,174.1595143,8.786902598,221.0392615,22.72663026,-380.4665211,-370.4485035,394.8013996,-240.390771,25.2424157,-130.0307278
0,-612.4852423,-667.9344136,146.6075026,-104.6359685,128.0025855,40.9284406,211.1936638,-9.266154152,-110.620661,-570.8339482,233.6736015,17.77029683,8.815771688,-80.78385923,-126.9871692,280.7002896,95.79790366,888.6976551,576.9633054,-173.3113335,271.7853007,-221.4684384,-770.3537146,55.17092053,261.1246402,-400.5437641,-321.5004143,-460.0562685,-110.6780573,-235.714749,-553.4242176,238.674994,-422.9513226,63.15689154,-22.66132031
5,-47.99176352,-460.7092624,-258.7632541,80.14848996,223.7658897,-254.4281127,384.6119288,-73.95414071,-258.0171041,-175.0638588,215.9077319,-191.7636586,337.1288374,-113.9664566,218.1360085,-180.6786681,655.9492752,433.1536712,51.3841087,161.768925,-256.0989107,531.8309222,-824.1418654,518.611276,307.4874914,-168.1094555,-142.4863923,-840.0917696,-438.1997201,-328.5539174,-894.426569,332.717506,-31.29323368,327.9553431,-22.53940602
4,867.2557501,-446.6337431,-408.2496414,327.4379073,156.7330612,19.95158786,615.5032543,-12.888769,-31.64565468,-166.5459708,-124.9042526,158.5800985,62.75006229,-124.8893791,-136.7593478,238.2132281,356.4932148,466.158621,230.2282346,-553.3266588,-148.7427253,3.514960744,-282.3478715,529.9711987,-159.2530773,367.5613881,-43.31435719,175.8941287,146.3591939,-722.4749741,-543.9247831,453.1117081,-329.9249954,-56.22601412,-32.74391722
0,-149.9394316,-792.6877367,-2.167873537,-303.2253878,293.6409836,-226.3559251,213.564776,-122.2624377,-104.8759712,-62.44490238,-120.5897337,-129.6315039,-120.4568029,153.4044877,-32.5201103,166.447414,-30.51691354,317.7805504,-162.9664924,256.0405432,-3.18807723,69.09977359,-544.395079,811.0787844,134.5248722,52.50850642,-40.72714995,-752.6678197,117.8130539,-524.1075513,-316.7786187,653.7425149,-187.8314307,-97.07375224,-18.8686206
3,-279.7380887,-133.5563508,74.6487568,-215.219825,129.0075162,12.30431447,211.2784283,331.9987809,134.2625163,-525.7253305,46.24634578,-17.04288925,110.0402461,48.58571064,158.0689702,-166.9528916,218.5228917,546.7059733,497.0572019,236.997414,128.2366284,-299.120833,-564.6425758,247.1883108,120.4364185,-623.4346419,-150.839218,-300.0902511,112.4040298,98.38205467,-365.8195144,228.001237,-315.4207677,-38.57237063,-6.079979338
5,-3.581306491,-690.7408901,-30.05002274,-201.5352744,108.4002162,-44.99251165,353.7490347,-201.4209994,-124.0837092,76.91988509,-39.18004432,-166.9002428,316.4418283,-21.52678956,-5.628365053,-185.7828062,643.1530799,385.2623188,-287.9259008,7.250761475,-91.74515533,416.4383051,-520.7056213,209.5986701,319.4494541,-285.7517053,-325.4650595,-830.5095958,-182.2129022,-666.7024304,-244.2094871,350.7946558,179.7958096,41.49972509,161.8196279
1,466.4688047,-445.5309165,70.61102965,-30.11319313,118.90581,-109.2101761,229.4896326,-117.7069076,-234.2439789,-290.2256817,74.04428728,-3.265291807,-19.32464505,-13.13015224,-58.41766618,-1063.358022,-421.854519,260.1381142,437.9362247,-458.3021932,59.52606392,108.1286491,-704.2031103,567.216145,-27.04955329,-102.6202813,-2.166763138,-228.7959517,-199.790334,-277.5805802,-164.1696104,263.9923614,-112.2993146,-158.4172297,7.174955021
0,-392.8592319,-242.3127788,-259.2274459,217.4040341,-365.9815091,-3.444426669,281.8468709,-66.24753752,39.31053331,-12.02582394,187.789794,-77.41129971,-256.0367325,-83.63640524,-161.2942057,661.5635648,98.19661305,538.7946876,-33.46514441,-266.9982428,-75.17914952,87.68574127,-429.4692218,322.9480708,466.4733517,-768.6550978,-329.3053269,-325.9980997,-254.1790083,-272.155563,-190.7364723,81.99775982,-440.5693749,221.8365402,-70.95514327
8,566.9584567,-88.60238938,-427.3715227,53.51543607,-72.13920216,-71.75736684,243.2183568,-52.61794016,-54.05094902,-121.0229371,224.1419359,77.48545285,140.5989843,88.06304425,294.7341838,-183.4762863,663.9294762,443.7503456,-114.2347287,-573.1889454,-42.6167813,122.1743009,-373.2768949,253.3252163,97.11466795,-405.046299,-20.39157533,-188.7734559,-136.6903514,-326.7405124,-139.1537964,35.88688299,-197.7736829,26.96109783,-258.0460094
3,-115.7697772,56.92365048,534.015578,-172.1193087,46.53002951,-39.41264028,524.9368782,126.193368,-77.2544659,-35.53265866,277.9491776,184.8794184,-59.57031495,-59.16770879,6.344314641,3.695163442,-98.76306052,165.9142382,748.4851011,-264.528123,198.2859537,93.64597009,-884.7834421,258.1771209,444.5297346,-1090.035665,-615.3020696,-122.9473282,-539.6396093,-259.5434784,-493.2227306,45.00828357,-140.8574179,-321.1766691,-278.4371366
7,263.2998949,74.32873779,-253.3605603,-768.4014681,-128.7648537,-246.8110713,206.1304323,-63.50001764,-390.6116261,-167.9565466,7.10908397,-144.4362823,-41.2406785,-70.26602805,-103.0485177,128.7087323,501.3344218,145.7122687,5.1245725,-461.6598512,203.9144836,-179.3647649,-394.0591611,434.9039203,63.55030302,255.6156632,-165.4322898,-522.1222807,-541.5373081,3.227780111,-247.5488517,-104.5436515,50.73607511,87.60305909,-84.82288778
0,-213.4498045,-710.2835044,-377.9490708,-189.9320009,-60.13780592,-104.2159827,227.7505261,89.80255482,17.97438115,172.9601259,-55.91778843,-212.63094,-112.8067469,298.245986,-44.45075438,721.6420717,443.4986409,664.9585083,-223.3542992,52.75096399,89.73205856,165.699842,-423.541667,590.7406078,329.9892549,-663.7888547,140.6654329,-613.6975153,-104.6076176,-602.0787322,-28.83833268,166.302238,-266.5312716,-94.88794018,-305.2045451
9,-60.85128808,134.522464,42.27487305,58.33548243,201.7890943,-186.6085589,246.5162767,-161.0216522,-173.115376,-149.2611345,-0.717043824,-33.09405012,-36.12426292,98.02227076,36.99664665,-115.2239508,363.0561831,-356.7479063,542.0847977,204.9911248,-301.8152315,249.2585312,-417.4152438,264.9704799,9.622049683,114.9194212,-242.6495887,-75.0121144,-99.71164576,-154.2689566,-368.0495952,-108.1834996,144.1769422,-190.5554447,-144.2999026
6,382.3292795,344.9395767,-352.3450882,31.64381028,675.6264591,-47.2349636,452.4176537,416.2129688,-278.6900492,-298.7513466,24.06678136,-191.542242,26.83229261,-239.7616628,70.61176246,592.1456972,177.1132834,113.3105978,461.7577731,-429.3261781,-683.7061448,-121.8075488,-1038.453633,500.7172318,138.8667807,-31.34982389,1080.233635,116.1445464,-272.4415601,-708.0967848,-806.507353,38.14116205,-238.6948127,-340.6262287,112.5540097
6,-46.69940901,-454.4694311,-464.8491091,91.83387233,570.2588815,-44.14045577,312.7676479,247.0178164,55.28583256,-116.2754573,171.222288,-9.225458488,74.51375398,233.2192131,-86.74953877,-597.3522506,505.7379931,671.2009358,428.3889564,283.0360043,309.5420834,-256.1418553,-815.6622819,281.1356386,113.3103887,-157.1219662,548.6910908,-92.13219367,-140.0857853,-602.4064383,-382.8730386,-83.63684332,-153.2331148,135.4461345,14.3395238
9,31.43810306,-41.49359249,-232.3824657,-71.47457983,132.7950966,-319.834139,407.0254233,12.04539554,-20.59661255,-196.7681627,225.9170299,-63.36287998,92.1351366,-3.431874427,-8.336178153,-424.2146405,1170.876489,-33.34448543,52.51757338,-348.8571546,-11.39176286,218.6555975,-643.063545,-42.22894408,496.755354,-70.43172188,-225.3783598,-109.981785,-467.5948067,-375.5375309,-286.0053022,24.84345635,1.157300313,-164.6308607,87.34065157
5,456.5888462,-552.2027021,-163.2721127,59.74101098,336.6628802,-100.2869537,288.3486372,-177.961517,-258.2074823,-184.9290568,135.2673394,-185.5630039,205.4074157,-8.497988822,171.0678832,-383.4573945,464.728649,608.9500467,-121.4401267,-148.1284233,-135.8885352,282.2427983,-639.9466924,209.3928977,136.6876288,332.6776346,320.1091211,-892.0973869,27.34379076,2.895743981,-673.5014733,481.0715233,17.21364377,-75.32457223,-68.43554034
4,-3.374321004,77.95427719,-477.3971104,118.2769056,137.6570247,-226.1797645,450.7851587,11.25893763,40.7873605,-165.8840628,112.0739998,-49.15914326,5.564194903,-41.82720971,-9.267149235,391.4510049,1205.163761,12.89564057,160.315897,-24.58173699,-94.0196865,-13.46278089,-489.3808405,248.0546587,46.66175488,271.6949972,-113.0561448,18.77426406,-290.5879159,-433.7276041,-416.5541866,142.6831788,-210.2574086,161.3525405,-126.5696057
6,24.04356911,-327.7309896,-143.9541453,-113.1425162,270.714565,-81.02247836,-36.24793199,-72.67896459,-145.7912516,-82.45890391,-39.98308378,-18.97049944,134.3226386,-62.29693411,9.825201083,-543.5255881,65.31619817,124.9156807,-3.956753189,-125.1867275,111.6766403,-17.58490275,-560.2883924,200.1426817,-100.3491,-145.9191525,194.0850377,-115.0621335,-73.28403128,-234.0675548,-77.98584673,-2.572918705,-93.25640896,165.7022566,-92.06144804
9,53.84271154,85.70877403,-90.43740148,82.31536912,119.6758112,-411.9184465,170.866059,-79.08133241,-185.5732404,-155.2520926,74.55520801,68.47481043,-31.93385947,77.81887611,-0.983826766,-24.12086279,647.7559274,-381.5638362,159.6756423,-357.5960124,-158.4544406,85.29341894,-524.6154174,12.5521202,174.8361401,52.21341508,-243.5417025,-29.84321215,-178.4845466,-289.3744083,-347.9729502,63.63909292,85.53027255,-116.8268591,-117.5825921
3,126.7634762,49.39437597,-30.44071922,-94.11232761,76.51391197,-576.8824901,109.7471527,18.46837611,-106.5594586,-172.7951434,-26.40862719,-184.105689,124.3351798,162.4457641,70.25276709,-571.035987,234.0848085,-21.07985757,155.7638856,-373.5065643,-311.2772321,183.4453564,-596.0290209,406.2319665,179.3311662,-435.0891612,-311.4730843,-36.23261862,-529.4601101,-218.9359152,-140.5496099,146.349737,-184.718565,-47.99641664,-244.231978
5,-235.1676052,-31.94853544,65.25809481,129.2706417,66.88679358,14.52208183,237.2765756,-144.3849966,-156.7259119,-24.52412165,51.94439055,-47.22907812,161.4345653,-102.2942596,-202.6718541,-132.6451458,277.2209543,640.8722107,551.6938776,51.22417185,155.7304219,158.0695686,-470.1458559,211.8595213,173.2444963,-666.0114057,-444.5327847,358.2228847,-501.5607861,-386.8583523,-78.63023951,97.98339918,-161.3780132,-137.9427422,184.4561299
4,543.4421647,8.373496589,-45.09861124,340.650089,168.3048057,-211.6824411,257.4582814,71.51994014,158.8117316,-138.9612482,-19.98813619,-6.5457842,149.1262032,96.32977455,43.06772036,933.9350559,-546.2830019,-202.7809846,89.767237,-522.2131101,275.2252295,-258.9892284,-622.0045665,-9.326878165,307.0108624,323.4244957,209.8216259,45.48250828,-328.145337,24.53448609,-630.308539,217.0535138,-421.9886693,-228.0164797,156.4547304
2,815.8574699,-223.035242,45.44556746,-189.1660095,90.15160364,310.2271346,377.8031098,115.2379845,-127.6445159,-35.22147368,213.4271683,-40.8665009,-132.8826807,164.9379569,-199.4796117,505.2792658,262.1213861,198.7750932,189.7397993,-469.6515511,420.7100673,-109.1413594,-732.0444741,421.970283,167.0180917,-682.8459051,821.3016894,-128.771748,-1106.181012,-384.7245352,-108.5647872,609.7345655,-151.5642185,-237.8913427,-256.348324
4,634.7996263,-495.5277802,-720.4043601,224.3411479,85.43569895,318.8656793,566.6275085,-101.3952887,-236.9864867,-355.4759064,73.20553832,-232.0253068,11.0559587,9.82404872,-13.08770449,-4.959864522,214.1109083,817.4205636,160.528659,-137.1257513,-279.311356,-22.30521154,-705.154817,234.2276473,-69.87638479,428.7618176,5.795710032,-136.9293367,-199.0309103,-840.1965318,-559.2869463,308.2873914,-352.0651064,-198.5921176,342.0989083
8,65.94955558,-3.55968978,-42.68508938,363.2139413,51.94858518,-380.8302966,216.7539962,-261.822462,-8.167970015,-300.6695462,110.690853,-238.7776117,99.58562061,34.18142414,54.52595645,-326.5636255,182.8351702,218.3107647,637.5006131,-155.6481823,-121.495794,174.9452797,-658.7048005,372.7148938,-112.4448553,-58.74554618,-307.7113027,-219.6768277,-650.489021,-146.1299022,-153.7006397,78.28913007,-37.81034448,-82.3437943,124.4788838
7,929.1001547,-17.55179574,-277.5888303,-281.7551708,-301.9192183,370.1013535,360.520364,3.633376428,-64.67902895,-286.1725803,233.2176454,186.4122369,3.451534466,33.71474435,-92.1839726,16.00063214,327.9655799,205.1775445,107.286898,-420.5726515,280.5431869,107.8716569,-419.3933683,313.4610716,61.84043521,-229.0876464,-86.14536274,-297.2594041,-653.2429042,-340.3208854,-35.1461486,154.7546316,201.7141578,-225.4150513,-85.40045617
7,114.4520458,-123.0076371,13.76998484,-23.55173152,341.1292771,-163.575678,95.04982139,-37.49276683,-81.66185015,-267.956484,51.58755854,22.9408504,-55.91274262,-30.50838085,-75.24531949,-582.4374106,478.658888,-200.0022641,125.1697626,-285.4391938,-350.6381463,13.32849554,-711.8253625,118.1877486,284.213157,-45.09378762,5.86489356,441.446775,-517.7468788,-354.8430891,-293.1542647,409.1069492,-30.08097624,142.6191097,-130.2429533
5,241.0699694,-673.7084898,37.65781757,-139.0627319,190.3366099,-151.5336376,166.9780414,-206.5559791,-115.472676,-106.3941042,192.8201956,-10.31495307,118.1240668,94.79588962,78.08478987,-502.6529438,327.9270892,476.0443542,-246.5976703,133.9988274,220.2352235,282.1170022,-834.785633,274.9450571,160.6539564,-361.0402337,-277.1905391,-907.2437622,-244.5443962,-650.2042106,-266.5830148,618.8433741,138.8018124,320.3068314,-39.08832398
8,96.91821175,130.0164538,-49.65876053,246.0958286,215.946893,-320.5783762,193.3290865,-180.3800092,69.86123908,-216.1803253,-1.070604321,-278.9027658,253.2025384,3.338117866,147.9828646,-278.2078851,182.1380322,153.6301274,425.4010809,-200.9370717,-216.0276969,19.20755283,-425.4327516,227.4816882,65.32042836,2.518942474,-145.2614702,-116.0428223,-491.0032236,-150.2067024,-228.2330524,-125.2204914,-50.67228929,-69.64652056,-80.07217855
8,487.5477777,248.1085932,135.7290041,123.3559572,313.1739258,-129.3073802,717.7311223,-0.451822755,93.10541472,41.14715827,-23.1087949,-61.27248457,375.0118017,73.7798719,-43.30900422,-169.632509,171.008656,231.1602435,875.5655997,-660.5817205,3.757896637,-302.2857355,-1048.076728,164.8004916,62.46231153,-559.2277237,-484.8329418,86.55069827,-924.7857619,83.19683964,-633.8898376,262.2078995,-224.7630293,-209.8173816,367.9261305
8,325.0030007,-714.0687194,-136.1577339,125.2339789,-60.21358267,-18.35608616,390.4500445,28.87417773,-163.1184753,-402.9485049,26.1527832,-7.923312342,86.75244695,82.39270544,-108.5898931,-369.948369,446.5975511,567.5957487,-342.3257884,-175.0394615,349.5868779,-78.4343028,-1050.364854,307.3045529,513.6145339,-368.3265338,-10.42879348,-239.2966724,-416.3075845,-439.1335692,-621.0606003,255.0236484,-378.6423151,163.7387441,132.3174478
2,339.046734,-133.7248172,11.0460381,-391.9090975,7.076772929,-157.6501221,52.08121596,193.0934079,-116.8958131,-190.3339264,92.50582916,-337.3387833,-168.8669783,-116.7251564,-57.56989854,-44.03922271,517.1036399,-167.4240498,727.2037029,-100.4682706,216.9813678,64.46565488,-488.2551683,280.4494714,412.5410406,-604.8263303,459.164703,-597.0404813,143.8257707,-165.0380325,-191.1728156,220.1711485,159.542226,174.5187159,121.332881
6,-23.33510915,287.738692,-13.92556232,-8.791187247,772.7459828,158.793408,353.8123863,-106.4819511,-56.57380719,-56.63931464,-266.7854189,129.8287798,-167.2903031,100.9429765,126.7398427,238.7746523,-223.3927271,-88.1890545,182.8656117,-168.1283468,-72.20711935,-328.9576618,-919.4725962,-131.9438006,-166.6656974,-210.7854705,386.4426479,120.1117831,117.2259811,-74.36080245,-1085.48995,-150.2308988,-300.6771986,-422.9761371,346.9106522
9,288.8727398,-55.30977854,-402.5920588,117.1758977,57.08501228,-275.0786767,282.6564782,-0.853549443,-16.04703141,-211.9188903,79.22760765,-68.71214924,87.25333579,79.13200931,-4.647306284,-281.7344105,745.2403263,-13.42303168,34.71961699,-779.7312024,-322.2774137,-136.0917011,-403.8342484,241.2329505,375.7651081,42.23618075,-6.252972022,-6.977591193,-588.4784888,-316.0053255,-145.8286959,99.73447063,-224.0516253,-127.1550524,126.4361469
3,-274.2747598,-85.5024441,228.855248,-139.433704,20.34953853,367.3988372,269.4244272,-87.51312416,26.73596231,-65.89883432,-82.67903738,-64.90180933,122.6860708,39.37900264,-34.42805143,-33.84489174,-62.49780226,301.1630692,354.6867835,-2.761207582,-98.78247443,-131.8048457,-535.5126538,9.535596235,290.7527047,-683.2140262,-379.4000589,37.4046722,225.4261737,42.27093452,-254.6982133,192.3677686,-297.4032508,26.86046356,370.8587545
1,310.8110824,-239.3080844,-46.6018937,-85.05126607,95.58883675,-66.67351619,125.9989115,-3.614102586,-126.9712985,-107.7362272,-11.35437226,113.2837598,4.959717046,-55.33391046,4.433096059,-722.8995297,-278.1333454,-54.69198585,147.6194179,-519.7237356,-90.0213057,-52.38815844,-252.5781607,596.9487647,146.219004,-133.1935207,21.52281391,-132.4192115,-51.66351652,-149.6134184,-100.5392467,77.25184011,-130.7173702,-48.950385,-18.22296858
0,8.670957238,284.7603145,-169.0715313,111.4400404,87.21303903,8.197026923,-176.4559545,3.253001416,-29.5664515,-91.24573743,-231.0944274,102.4889478,-59.10951987,169.2750266,-246.6930414,464.0162853,-352.9708411,-152.5425962,-156.0628195,-156.8876464,71.82075027,87.8741737,-666.4001942,-199.9466042,-13.44471559,-403.5348219,309.6928191,-420.598512,-805.8038227,81.38986812,-911.5281815,-7.802944877,258.644641,-18.47435422,107.7313387
